****************************************************************************************************
SERIE 15
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.35337
Indice Pearson = 0.99983 +/- 0.00053
Gradi di Liberta' = 1225
	t = 1885.1822423447982
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.27240 +/- 0.00804
b = 27.19823 +/- 0.01445

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.59809   14.92000  0.30000      14.99449      0.06165      
0.59773   14.94000  0.30000      14.98476      0.02226      
0.59773   14.98000  0.30000      14.98476      0.00025      
0.59773   14.99000  0.30000      14.98476      0.00030      
0.59737   14.99000  0.30000      14.97505      0.00248      
0.59701   14.98000  0.30000      14.96535      0.00238      
0.59701   14.93000  0.30000      14.96535      0.01389      
0.59666   14.80000  0.30000      14.95566      0.26923      
0.59666   14.81000  0.30000      14.95566      0.23575      
0.59630   14.92000  0.30000      14.94599      0.00750      
0.59595   14.82000  0.30000      14.93632      0.15034      
0.59559   14.84000  0.30000      14.92667      0.08346      
0.59524   14.81000  0.30000      14.91702      0.12727      
0.59524   14.86000  0.30000      14.91702      0.03613      
0.59488   14.84000  0.30000      14.90739      0.05047      
0.59453   14.79000  0.30000      14.89777      0.12906      
0.59418   14.82000  0.30000      14.88817      0.05163      
0.59382   14.80000  0.30000      14.87857      0.06859      
0.59312   14.76000  0.30000      14.85941      0.10981      
0.59312   14.79000  0.30000      14.85941      0.05353      
0.59277   14.78000  0.30000      14.84985      0.05421      
0.59277   14.72000  0.30000      14.84985      0.18734      
0.59242   14.75000  0.30000      14.84030      0.09060      
0.59242   14.69000  0.30000      14.84030      0.25099      
0.59207   14.76000  0.30000      14.83076      0.05563      
0.59207   14.76000  0.30000      14.83076      0.05563      
0.59207   14.71000  0.30000      14.83076      0.16203      
0.59207   14.73000  0.30000      14.83076      0.11280      
0.59207   14.68000  0.30000      14.83076      0.25253      
0.59207   14.70000  0.30000      14.83076      0.18997      
0.59207   14.75000  0.30000      14.83076      0.07246      
0.59207   14.66000  0.30000      14.83076      0.32398      
0.59207   14.75000  0.30000      14.83076      0.07246      
0.59207   14.68000  0.30000      14.83076      0.25253      
0.59207   14.77000  0.30000      14.83076      0.04102      
0.59207   14.73000  0.30000      14.83076      0.11280      
0.59207   14.71000  0.30000      14.83076      0.16203      
0.59207   14.72000  0.30000      14.83076      0.13630      
0.59172   14.71000  0.30000      14.82123      0.13747      
0.59067   14.68000  0.30000      14.79271      0.14115      
0.59032   14.64000  0.30000      14.78323      0.22793      
0.59032   14.71000  0.30000      14.78323      0.05958      
0.58997   14.68000  0.30000      14.77376      0.09767      
0.58962   14.70000  0.30000      14.76429      0.04593      
0.58962   14.67000  0.30000      14.76429      0.09879      
0.58928   14.60000  0.30000      14.75484      0.26641      
0.58893   14.60000  0.30000      14.74540      0.23492      
0.58893   14.61000  0.30000      14.74540      0.20372      
0.58824   14.64000  0.30000      14.72656      0.08325      
0.58789   14.67000  0.30000      14.71715      0.02471      
0.58754   14.64000  0.30000      14.70776      0.05102      
0.58720   14.61000  0.30000      14.69838      0.08678      
0.58685   14.55000  0.30000      14.68900      0.21469      
0.58651   14.62000  0.30000      14.67964      0.03953      
0.58617   14.60000  0.30000      14.67029      0.05490      
0.58582   14.59000  0.30000      14.66095      0.05594      
0.58582   14.60000  0.30000      14.66095      0.04128      
0.58548   14.60000  0.30000      14.65162      0.02961      
0.58514   14.59000  0.30000      14.64231      0.03040      
0.58514   14.58000  0.30000      14.64231      0.04313      
0.58480   14.58000  0.30000      14.63300      0.03121      
0.58445   14.55000  0.30000      14.62370      0.06036      
0.58411   14.50000  0.30000      14.61442      0.14546      
0.58411   14.50000  0.30000      14.61442      0.14546      
0.58377   14.49000  0.30000      14.60514      0.14731      
0.58343   14.52000  0.30000      14.59588      0.06398      
0.58309   14.51000  0.30000      14.58663      0.06524      
0.58275   14.50000  0.30000      14.57739      0.06654      
0.58275   14.46000  0.30000      14.57739      0.15311      
0.58275   14.44000  0.30000      14.57739      0.20972      
0.58241   14.49000  0.30000      14.56815      0.06787      
0.58207   14.49000  0.30000      14.55893      0.05280      
0.58207   14.41000  0.30000      14.55893      0.24646      
0.58173   14.40000  0.30000      14.54972      0.24908      
0.58173   14.43000  0.30000      14.54972      0.15927      
0.58140   14.39000  0.30000      14.54053      0.25176      
0.58140   14.48000  0.30000      14.54053      0.04070      
0.58140   14.46000  0.30000      14.54053      0.07205      
0.58140   14.42000  0.30000      14.54053      0.16141      
0.58106   14.49000  0.30000      14.53134      0.01899      
0.58072   14.40000  0.30000      14.52216      0.16581      
0.58038   14.44000  0.30000      14.51299      0.05920      
0.58005   14.45000  0.30000      14.50384      0.03220      
0.57971   14.36000  0.30000      14.49469      0.20158      
0.57971   14.39000  0.30000      14.49469      0.12178      
0.57971   14.37000  0.30000      14.49469      0.17276      
0.57971   14.43000  0.30000      14.49469      0.04650      
0.57937   14.43000  0.30000      14.48556      0.03429      
0.57904   14.37000  0.30000      14.47643      0.12586      
0.57870   14.34000  0.30000      14.46732      0.18011      
0.57837   14.41000  0.30000      14.45821      0.02583      
0.57803   14.38000  0.30000      14.44912      0.05309      
0.57770   14.39000  0.30000      14.44004      0.02782      
0.57737   14.39000  0.30000      14.43097      0.01865      
0.57703   14.36000  0.30000      14.42191      0.04258      
0.57703   14.36000  0.30000      14.42191      0.04258      
0.57670   14.33000  0.30000      14.41286      0.07628      
0.57637   14.36000  0.30000      14.40381      0.02133      
0.57571   14.35000  0.30000      14.38577      0.01421      
0.57537   14.32000  0.30000      14.37676      0.03579      
0.57504   14.30000  0.30000      14.36776      0.05101      
0.57504   14.22000  0.30000      14.36776      0.24258      
0.57471   14.20000  0.30000      14.35877      0.28008      
0.57405   14.19000  0.30000      14.34082      0.25275      
0.57405   14.21000  0.30000      14.34082      0.19016      
0.57372   14.26000  0.30000      14.33186      0.05738      
0.57372   14.23000  0.30000      14.33186      0.11529      
0.57339   14.21000  0.30000      14.32292      0.14167      
0.57339   14.25000  0.30000      14.32292      0.05908      
0.57339   14.22000  0.30000      14.32292      0.11769      
0.57274   14.24000  0.30000      14.30505      0.04702      
0.57241   14.25000  0.30000      14.29614      0.02365      
0.57176   14.21000  0.30000      14.27833      0.05188      
0.57176   14.20000  0.30000      14.27833      0.06818      
0.57176   14.20000  0.30000      14.27833      0.06818      
0.57176   14.11000  0.30000      14.27833      0.31485      
0.57176   14.16000  0.30000      14.27833      0.15559      
0.57176   14.19000  0.30000      14.27833      0.08670      
0.57176   14.16000  0.30000      14.27833      0.15559      
0.57176   14.16000  0.30000      14.27833      0.15559      
0.57143   14.18000  0.30000      14.26945      0.08890      
0.57110   14.14000  0.30000      14.26057      0.16153      
0.57078   14.16000  0.30000      14.25171      0.09344      
0.57045   14.13000  0.30000      14.24285      0.14150      
0.57013   14.15000  0.30000      14.23400      0.07841      
