1.318	22.17	55.19
1.318	22.17	55.19
1.318	22.16	55.19
1.318	22.17	55.19
1.319	22.15	55.19
1.319	22.16	55.19
1.319	22.16	55.19
1.319	22.15	55.19
1.319	22.16	55.19
1.319	22.15	55.19
1.319	22.15	55.19
1.319	22.15	55.19
1.319	22.14	55.19
1.320	22.14	55.19
1.320	22.15	55.19
1.320	22.14	55.19
1.320	22.14	55.19
1.320	22.14	55.19
1.320	22.14	55.18
1.320	22.14	55.18
1.320	22.13	55.18
1.320	22.13	55.18
1.320	22.13	55.18
1.321	22.11	55.18
1.321	22.11	55.18
1.322	22.10	55.18
1.322	22.09	55.17
1.323	22.08	55.17
1.324	22.06	55.17
1.325	22.06	55.17
1.325	22.04	55.17
1.325	22.03	55.17
1.326	22.02	55.17
1.326	22.01	55.17
1.326	22.01	55.17
1.327	22.01	55.16
1.327	21.99	55.16
1.327	21.99	55.16
1.327	21.98	55.16
1.328	21.97	55.16
1.328	21.97	55.16
1.329	21.95	55.16
1.329	21.95	55.16
1.329	21.95	55.16
1.329	21.94	55.16
1.329	21.94	55.16
1.330	21.93	55.16
1.330	21.92	55.16
1.331	21.92	55.15
1.331	21.91	55.15
1.331	21.91	55.15
1.331	21.91	55.15
1.332	21.90	55.15
1.332	21.90	55.15
1.332	21.89	55.15
1.332	21.89	55.15
1.332	21.89	55.15
1.333	21.87	55.15
1.333	21.86	55.15
1.334	21.85	55.15
1.334	21.83	55.14
1.335	21.83	55.14
1.335	21.82	55.14
1.336	21.82	55.14
1.336	21.82	55.14
1.336	21.80	55.14
1.337	21.80	55.14
1.337	21.80	55.14
1.337	21.80	55.14
1.337	21.80	55.14
1.338	21.79	55.14
1.338	21.78	55.14
1.339	21.78	55.14
1.339	21.77	55.14
1.340	21.76	55.14
1.340	21.73	55.13
1.341	21.74	55.13
1.341	21.74	55.13
1.341	21.72	55.13
1.342	21.73	55.13
1.342	21.73	55.13
1.343	21.71	55.13
1.343	21.71	55.13
1.343	21.71	55.13
1.343	21.70	55.13
1.344	21.70	55.13
1.344	21.69	55.13
1.344	21.69	55.13
1.344	21.69	55.13
1.345	21.68	55.13
1.345	21.68	55.13
1.345	21.67	55.13
1.345	21.67	55.13
1.345	21.67	55.13
1.346	21.65	55.13
1.346	21.65	55.13
1.346	21.65	55.13
1.346	21.63	55.13
1.347	21.64	55.13
1.347	21.63	55.13
1.347	21.63	55.13
1.347	21.63	55.13
1.347	21.61	55.13
1.348	21.61	55.13
1.349	21.61	55.13
1.349	21.60	55.13
1.349	21.60	55.13
1.349	21.59	55.13
1.349	21.58	55.13
1.349	21.58	55.13
1.350	21.55	55.13
1.351	21.55	55.13
1.351	21.54	55.13
1.352	21.53	55.13
1.352	21.53	55.13
1.353	21.52	55.13
1.353	21.51	55.13
1.353	21.51	55.13
1.354	21.49	55.13
1.354	21.49	55.13
1.355	21.48	55.13
1.355	21.47	55.13
1.355	21.47	55.13
1.356	21.45	55.13
1.356	21.44	55.13
1.357	21.44	55.13
1.357	21.42	55.13
1.357	21.42	55.13
1.357	21.42	55.13
1.358	21.41	55.13
1.358	21.41	55.13
1.358	21.40	55.12
1.359	21.40	55.13
1.359	21.39	55.12
1.359	21.38	55.12
1.359	21.38	55.12
1.359	21.38	55.13
1.360	21.37	55.12
1.360	21.38	55.13
1.360	21.36	55.12
1.361	21.36	55.12
1.361	21.35	55.12
1.362	21.32	55.12
1.363	21.31	55.12
1.363	21.30	55.12
1.364	21.29	55.12
1.364	21.30	55.12
1.365	21.28	55.12
1.365	21.29	55.13
1.365	21.28	55.13
1.366	21.26	55.13
1.367	21.26	55.12
1.367	21.24	55.13
1.368	21.24	55.13
1.368	21.25	55.13
1.369	21.23	55.13
1.369	21.23	55.13
1.370	21.22	55.13
1.370	21.20	55.13
1.371	21.21	55.13
1.371	21.20	55.13
1.372	21.19	55.13
1.372	21.19	55.13
1.373	21.16	55.13
1.374	21.16	55.13
1.374	21.15	55.13
1.375	21.13	55.13
1.375	21.14	55.13
1.375	21.13	55.13
1.376	21.12	55.13
1.376	21.12	55.13
1.376	21.10	55.13
1.377	21.10	55.13
1.377	21.10	55.13
1.378	21.09	55.13
1.379	21.08	55.13
1.379	21.06	55.13
1.380	21.06	55.13
1.380	21.06	55.13
1.380	21.05	55.13
1.380	21.05	55.13
1.380	21.01	55.13
1.381	21.00	55.13
1.381	21.02	55.13
1.381	21.00	55.13
1.381	21.00	55.13
1.382	21.00	55.13
1.382	20.98	55.13
1.383	20.98	55.13
1.383	20.97	55.13
1.383	20.96	55.13
1.384	20.96	55.13
1.384	20.94	55.13
1.385	20.94	55.13
1.385	20.94	55.13
1.386	20.91	55.13
1.386	20.91	55.13
1.387	20.89	55.13
1.387	20.89	55.13
1.387	20.89	55.13
1.388	20.87	55.13
1.389	20.86	55.13
1.390	20.85	55.13
1.391	20.82	55.13
1.392	20.82	55.14
1.393	20.80	55.14
1.393	20.78	55.14
1.394	20.79	55.14
1.394	20.76	55.14
1.395	20.76	55.14
1.395	20.76	55.14
1.396	20.74	55.14
1.396	20.75	55.14
1.397	20.74	55.14
1.398	20.73	55.14
1.398	20.73	55.14
1.399	20.71	55.14
1.399	20.71	55.14
1.400	20.71	55.14
1.400	20.69	55.14
1.400	20.70	55.14
1.400	20.69	55.14
1.401	20.68	55.14
1.401	20.69	55.14
1.401	20.67	55.14
1.401	20.67	55.14
1.402	20.67	55.14
1.402	20.66	55.14
1.402	20.66	55.14
1.402	20.65	55.14
1.402	20.65	55.14
1.402	20.66	55.14
1.403	20.64	55.14
1.403	20.65	55.14
1.403	20.64	55.15
1.404	20.62	55.15
1.404	20.63	55.15
1.405	20.61	55.15
1.405	20.60	55.15
1.406	20.61	55.15
1.406	20.58	55.15
1.406	20.59	55.15
1.407	20.58	55.15
1.408	20.56	55.15
1.408	20.56	55.15
1.409	20.53	55.15
1.410	20.52	55.15
1.410	20.54	55.15
1.411	20.50	55.15
1.412	20.50	55.15
1.412	20.49	55.15
1.413	20.47	55.15
1.413	20.47	55.15
1.414	20.45	55.15
1.414	20.44	55.15
1.415	20.44	55.15
1.416	20.41	55.15
1.416	20.42	55.15
1.416	20.41	55.15
1.417	20.40	55.15
1.417	20.40	55.15
1.418	20.38	55.15
1.418	20.38	55.15
1.419	20.38	55.15
1.421	20.33	55.15
1.424	20.30	55.15
1.425	20.28	55.15
1.425	20.27	55.15
1.426	20.27	55.15
1.427	20.24	55.15
1.428	20.25	55.15
1.428	20.25	55.15
1.429	20.22	55.15
1.430	20.22	55.15
1.431	20.21	55.15
1.432	20.19	55.15
1.434	20.18	55.15
1.436	20.13	55.15
1.438	20.10	55.15
1.439	20.09	55.15
1.440	20.08	55.15
1.441	20.07	55.15
1.441	20.06	55.15
1.442	20.04	55.15
1.443	20.02	55.15
1.445	20.00	55.15
1.446	19.98	55.14
1.446	19.94	55.14
1.446	19.92	55.14
1.446	19.94	55.14
1.447	19.93	55.14
1.447	19.93	55.14
1.447	19.93	55.14
1.448	19.91	55.14
1.449	19.91	55.14
1.449	19.91	55.14
1.449	19.88	55.14
1.450	19.88	55.14
1.451	19.85	55.14
1.452	19.84	55.14
1.453	19.83	55.14
1.455	19.80	55.14
1.456	19.80	55.14
1.457	19.78	55.14
1.458	19.76	55.14
1.459	19.76	55.14
1.460	19.74	55.14
1.461	19.72	55.14
1.462	19.73	55.13
1.463	19.69	55.13
1.464	19.69	55.13
1.466	19.68	55.13
1.466	19.66	55.13
1.466	19.67	55.13
1.467	19.64	55.13
1.467	19.64	55.13
1.468	19.64	55.13
1.468	19.61	55.13
1.469	19.61	55.13
1.470	19.60	55.13
1.471	19.58	55.13
1.471	19.58	55.13
1.471	19.57	55.13
1.471	19.57	55.13
1.472	19.57	55.13
1.473	19.55	55.13
1.473	19.55	55.13
1.474	19.53	55.13
1.474	19.52	55.13
1.475	19.53	55.13
1.475	19.50	55.13
1.476	19.50	55.13
1.477	19.49	55.13
1.478	19.46	55.13
1.478	19.46	55.13
1.479	19.45	55.13
1.480	19.44	55.13
1.480	19.44	55.13
1.481	19.41	55.13
1.482	19.40	55.13
1.482	19.40	55.13
1.483	19.37	55.13
1.484	19.38	55.13
1.485	19.35	55.13
1.487	19.32	55.13
1.488	19.31	55.13
1.491	19.26	55.13
1.493	19.25	55.13
1.495	19.24	55.13
1.497	19.20	55.13
1.498	19.20	55.13
1.498	19.19	55.13
1.498	19.19	55.13
1.499	19.19	55.13
1.500	19.16	55.13
1.501	19.14	55.13
1.503	19.13	55.13
1.504	19.10	55.12
1.504	19.10	55.12
1.505	19.08	55.12
1.505	19.08	55.12
1.505	19.09	55.12
1.506	19.05	55.12
1.507	19.06	55.12
1.507	19.06	55.12
1.508	19.04	55.12
1.508	19.04	55.12
1.509	19.03	55.12
1.509	19.01	55.12
1.509	19.02	55.12
1.509	19.00	55.12
1.509	19.01	55.12
1.509	19.01	55.12
1.510	18.98	55.12
1.510	18.99	55.12
1.511	18.97	55.12
1.511	18.97	55.12
1.511	18.98	55.12
1.512	18.95	55.12
1.512	18.95	55.12
1.512	18.96	55.12
1.513	18.94	55.12
1.514	18.94	55.12
1.514	18.92	55.12
1.515	18.91	55.12
1.516	18.92	55.12
1.517	18.91	55.12
1.518	18.90	55.12
1.518	18.89	55.12
1.519	18.87	55.12
1.520	18.87	55.12
1.521	18.86	55.12
1.522	18.85	55.12
1.522	18.81	55.11
1.523	18.77	55.11
1.524	18.79	55.11
1.525	18.78	55.11
1.526	18.76	55.12
1.527	18.77	55.12
1.528	18.74	55.12
1.529	18.73	55.12
1.531	18.73	55.11
1.534	18.68	55.12
1.537	18.66	55.11
1.538	18.64	55.11
1.539	18.61	55.12
1.539	18.63	55.12
1.540	18.59	55.11
1.542	18.57	55.11
1.544	18.56	55.12
1.545	18.52	55.12
1.546	18.52	55.11
1.547	18.50	55.11
1.548	18.47	55.12
1.550	18.45	55.12
1.551	18.41	55.11
1.553	18.40	55.12
1.554	18.40	55.12
1.555	18.36	55.12
1.556	18.36	55.12
1.556	18.35	55.12
1.557	18.34	55.12
1.558	18.34	55.12
1.560	18.30	55.12
1.561	18.30	55.12
1.562	18.30	55.12
1.564	18.27	55.12
1.565	18.27	55.12
1.566	18.25	55.12
1.567	18.24	55.12
1.568	18.24	55.12
1.569	18.21	55.12
1.570	18.22	55.12
1.571	18.21	55.12
1.571	18.19	55.12
1.572	18.19	55.12
1.573	18.18	55.12
1.575	18.15	55.12
1.576	18.14	55.12
1.577	18.11	55.12
1.578	18.12	55.12
1.579	18.11	55.12
1.579	18.08	55.12
1.580	18.09	55.12
1.580	18.08	55.12
1.580	18.07	55.12
1.581	18.08	55.12
1.581	18.05	55.12
1.581	18.06	55.12
1.581	18.06	55.12
1.582	18.04	55.12
1.582	18.05	55.12
1.582	18.03	55.12
1.583	18.02	55.12
1.584	18.03	55.12
1.584	17.99	55.12
1.585	18.00	55.12
1.586	18.00	55.12
1.586	17.98	55.12
1.586	17.99	55.12
1.587	17.97	55.12
1.588	17.96	55.12
1.589	17.97	55.12
1.589	17.94	55.12
1.590	17.94	55.12
1.591	17.93	55.12
1.592	17.89	55.12
1.593	17.90	55.12
1.593	17.88	55.12
1.594	17.87	55.12
1.595	17.87	55.12
1.596	17.84	55.12
1.598	17.85	55.12
1.598	17.84	55.11
1.599	17.82	55.11
1.600	17.83	55.11
1.600	17.81	55.11
1.601	17.81	55.11
1.601	17.82	55.11
1.602	17.79	55.11
1.603	17.79	55.11
1.604	17.78	55.11
1.605	17.76	55.11
1.607	17.76	55.11
1.609	17.73	55.11
1.611	17.71	55.11
1.614	17.69	55.11
1.617	17.63	55.11
1.619	17.62	55.11
1.621	17.59	55.11
1.623	17.55	55.11
1.625	17.54	55.11
1.627	17.52	55.11
1.629	17.50	55.11
1.631	17.47	55.11
1.632	17.44	55.11
1.633	17.44	55.10
1.633	17.44	55.10
1.634	17.43	55.10
1.635	17.40	55.10
1.636	17.34	55.10
1.638	17.35	55.10
1.640	17.36	55.10
1.642	17.32	55.10
1.644	17.32	55.10
1.646	17.30	55.10
1.648	17.28	55.10
1.650	17.27	55.10
1.651	17.24	55.10
1.652	17.24	55.10
1.653	17.24	55.10
1.654	17.20	55.10
1.656	17.20	55.10
1.658	17.17	55.10
1.659	17.16	55.09
1.661	17.15	55.09
1.662	17.12	55.09
1.663	17.12	55.09
1.663	17.12	55.09
1.663	17.09	55.09
1.664	17.10	55.09
1.665	17.08	55.09
1.665	17.08	55.09
1.665	17.09	55.09
1.666	17.06	55.08
1.666	17.06	55.08
1.667	17.06	55.08
1.667	17.04	55.08
1.667	17.05	55.08
1.668	17.04	55.08
1.668	17.02	55.08
1.669	17.02	55.08
1.670	16.99	55.08
1.671	17.00	55.08
1.671	17.01	55.08
1.671	16.99	55.07
1.671	17.00	55.07
1.672	16.97	55.07
1.672	16.96	55.07
1.673	16.97	55.07
1.673	16.95	55.07
1.673	16.96	55.07
1.673	16.97	55.07
1.674	16.94	55.07
1.675	16.95	55.07
1.677	16.92	55.07
1.678	16.91	55.07
1.679	16.91	55.07
1.680	16.88	55.06
1.681	16.89	55.06
1.682	16.89	55.06
1.684	16.86	55.06
1.684	16.87	55.06
1.685	16.85	55.06
1.686	16.85	55.06
1.687	16.85	55.06
1.688	16.82	55.06
1.689	16.82	55.06
1.689	16.82	55.06
1.690	16.80	55.06
1.690	16.80	55.06
1.692	16.78	55.06
1.692	16.78	55.06
1.693	16.78	55.06
1.694	16.75	55.06
1.695	16.75	55.06
1.697	16.74	55.06
1.698	16.71	55.06
1.699	16.71	55.06
1.700	16.69	55.06
1.700	16.70	55.06
1.700	16.71	55.06
1.701	16.67	55.06
1.702	16.67	55.06
1.703	16.67	55.06
1.705	16.65	55.06
1.706	16.63	55.06
1.707	16.61	55.06
1.708	16.60	55.06
1.709	16.60	55.06
1.710	16.58	55.06
1.710	16.58	55.06
1.711	16.57	55.06
1.712	16.55	55.06
1.713	16.55	55.06
1.713	16.53	55.06
1.714	16.53	55.06
1.715	16.53	55.06
1.716	16.50	55.06
1.717	16.50	55.06
1.718	16.50	55.06
1.718	16.48	55.06
1.719	16.49	55.06
1.719	16.47	55.05
1.719	16.47	55.05
1.720	16.48	55.05
